latitude,longitude,chi,elevation,flow distance,drainage area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number
25.35514,91.9492783,5.1224,378,37873,4.9112e+07,122.21,-254.01,9,0,372.01,82
25.3546885,91.9492822,5.1051,375.01,37823,4.914e+07,122.21,-254.01,9,0,369.9,82
25.3542371,91.9492861,5.0878,375,37773,4.9162e+07,122.21,-254.01,9,0,367.79,82
25.3537892,91.9497868,5.0634,361.01,37703,4.9238e+07,122.21,-254.01,9,0,364.8,82
25.3533377,91.9497907,5.0461,361.01,37653,4.9242e+07,122.21,-254.01,9,0,362.69,82
25.3528827,91.9492978,5.0217,361.01,37582,4.9315e+07,122.21,-254.01,9,0,359.7,82
25.3524313,91.9493017,5.0044,361,37532,4.9342e+07,122.21,-254.01,9,0,357.59,82
25.3519833,91.9498024,4.98,347,37461,4.935e+07,122.21,-254.01,9,0,354.61,82
25.3515319,91.9498063,4.9627,336.01,37411,4.9458e+07,122.21,-254.01,9,0,352.5,82
25.351084,91.9503071,4.9383,336.01,37341,4.9505e+07,122.21,-254.01,9,0,349.52,82
25.350629,91.9498141,4.914,336.01,37270,4.9565e+07,122.21,-254.01,9,0,346.54,82
25.3501811,91.9503149,4.8896,336,37199,4.958e+07,122.21,-254.01,9,0,343.57,82
25.3497331,91.9508156,4.8653,336,37128,4.9608e+07,122.21,-254.01,9,0,340.59,82
25.3492817,91.9508195,4.848,331.02,37078,5.026e+07,122.21,-254.01,9,0,338.48,82
25.3488267,91.9503266,4.8238,331.02,37008,5.0665e+07,122.21,-254.01,9,0,335.53,82
25.3483717,91.9498336,4.7997,331.01,36937,5.0832e+07,122.21,-254.01,9,0,332.58,82
25.3483681,91.9493368,4.7827,331.01,36887,5.085e+07,122.21,-254.01,9,0,330.5,82
25.3479131,91.9488439,4.7586,331,36816,5.0885e+07,122.21,-254.01,9,0,327.55,82
25.3474581,91.948351,4.7345,331,36746,5.0895e+07,122.21,-254.01,9,0,324.61,82
25.3470031,91.9478581,4.7105,315,36675,5.102e+07,122.21,-254.01,9,0,321.67,82
25.3465481,91.9473652,4.6864,315,36604,5.1112e+07,122.21,-254.01,9,0,318.73,82
25.3460931,91.9468723,4.6624,312.01,36533,5.1268e+07,122.21,-254.01,9,0,315.8,82
25.3456417,91.9468762,4.6454,312,36483,5.129e+07,122.21,-254.01,9,0,313.72,82
25.3451866,91.9463833,4.6214,312,36413,5.1328e+07,122.21,-254.01,9,0,310.79,82
25.3447352,91.9463872,4.6045,301,36363,5.146e+07,122.21,-254.01,9,0,308.72,82
25.3442802,91.9458943,4.5805,300.01,36292,5.1532e+07,122.21,-254.01,9,0,305.79,82
25.3442766,91.9453975,4.5636,300.01,36242,5.1552e+07,122.21,-254.01,9,0,303.72,82
25.3438216,91.9449046,4.5397,300,36171,5.1595e+07,122.21,-254.01,9,0,300.8,82
25.3433666,91.9444117,4.5158,300,36101,5.1608e+07,122.21,-254.01,9,0,297.87,82
25.3429116,91.9439189,4.4918,297.01,36030,5.163e+07,122.21,-254.01,9,0,294.95,82
25.3424601,91.9439228,4.4749,297,35980,5.1635e+07,122.21,-254.01,9,0,292.88,82
25.4080164,92.022391,9.6072,1276,44590,1.365e+07,151.9,-175.73,10,0,1283.6,83
25.4075616,92.0218976,9.5637,1275,44519,1.3708e+07,151.9,-175.73,10,0,1277,83
25.4071102,92.0219012,9.533,1272,44469,1.3748e+07,151.9,-175.73,10,0,1272.3,83
25.4066587,92.0219048,9.5023,1267,44419,1.3752e+07,151.9,-175.73,10,0,1267.7,83
25.4062105,92.0224056,9.4589,1267,44348,1.3865e+07,151.9,-175.73,10,0,1261.1,83
25.4057558,92.0219121,9.4157,1267,44278,1.399e+07,151.9,-175.73,10,0,1254.5,83
25.4053043,92.0219158,9.3853,1262,44228,1.3992e+07,151.9,-175.73,10,0,1249.9,83
25.4048528,92.0219194,9.3548,1248,44178,1.4075e+07,151.9,-175.73,10,0,1245.3,83
25.4043981,92.021426,9.3119,1236,44107,1.4098e+07,151.9,-175.73,10,0,1238.8,83
25.4039433,92.0209326,9.269,1228,44036,1.4212e+07,151.9,-175.73,10,0,1232.2,83
25.40394,92.0204355,9.2388,1228,43986,1.422e+07,151.9,-175.73,10,0,1227.7,83
25.4034852,92.0199421,9.1961,1228,43915,1.427e+07,151.9,-175.73,10,0,1221.2,83
25.4034819,92.0194451,9.1659,1219,43865,1.4292e+07,151.9,-175.73,10,0,1216.6,83
25.4034786,92.018948,9.1358,1212,43815,1.4335e+07,151.9,-175.73,10,0,1212,83
25.4030238,92.0184546,9.0932,1205,43745,1.4348e+07,151.9,-175.73,10,0,1205.5,83
25.402569,92.0179612,9.0507,1190,43674,1.4478e+07,151.9,-175.73,10,0,1199.1,83
25.4021142,92.0174678,9.0083,1190,43603,1.45e+07,563,-3862.5,10,0,1209.2,84
25.4016594,92.0169744,8.9659,1187,43533,1.453e+07,563,-3862.5,10,0,1185.4,84
25.4016561,92.0164774,8.936,1182,43483,1.4552e+07,563,-3862.5,10,0,1168.5,84
25.4012013,92.015984,8.8937,1165,43412,1.457e+07,563,-3862.5,10,0,1144.7,84
25.4007465,92.0154906,8.8515,1137,43341,1.4585e+07,563,-3862.5,10,0,1120.9,84
25.4007432,92.0149936,8.8216,1095,43291,1.4598e+07,563,-3862.5,10,0,1104.1,84
25.4007399,92.0144965,8.7917,1067,43241,1.4765e+07,563,-3862.5,10,0,1087.3,84
25.4002851,92.0140031,8.7497,1051,43170,1.4982e+07,563,-3862.5,10,0,1063.6,84
25.3998303,92.0135098,8.708,1051,43100,1.4995e+07,563,-3862.5,10,0,1040.2,84
25.3993788,92.0135134,8.6785,1025,43050,1.4998e+07,563,-3862.5,10,0,1023.5,84
25.3989274,92.0135171,8.649,1007,43000,1.5028e+07,563,-3862.5,10,0,1006.9,84
25.3984726,92.0130238,8.6073,984,42929,1.5382e+07,563,-3862.5,10,0,983.48,84
25.3980211,92.0130274,8.5782,971,42879,1.5392e+07,274.85,-1415.5,10,0,942.18,85
25.3975663,92.0125341,8.5369,944,42808,1.5415e+07,274.85,-1415.5,10,0,930.84,85
25.3971148,92.0125377,8.5078,924,42758,1.542e+07,274.85,-1415.5,10,0,922.84,85
25.39666,92.0120444,8.4666,911,42688,1.6472e+07,274.85,-1415.5,10,0,911.51,85
25.3962052,92.011551,8.4266,898,42617,1.65e+07,274.85,-1415.5,10,0,900.52,85
25.3962019,92.011054,8.3984,889,42567,1.6515e+07,274.85,-1415.5,10,0,892.76,85
25.3957471,92.0105607,8.3584,880,42496,1.6565e+07,274.85,-1415.5,10,0,881.78,85
25.3957437,92.0100637,8.3302,872,42446,1.6585e+07,274.85,-1415.5,10,0,874.03,85
25.3957404,92.0095666,8.302,862,42396,1.6652e+07,274.85,-1415.5,10,0,866.28,85
25.3952856,92.0090733,8.2622,847,42326,1.6818e+07,274.85,-1415.5,10,0,855.34,85
25.3952822,92.0085763,8.2342,845,42276,1.6828e+07,274.85,-1415.5,10,0,847.64,85
25.3948274,92.0080829,8.1946,823,42205,1.6862e+07,274.85,-1415.5,10,0,836.76,85
25.3948241,92.0075859,8.1666,815,42155,1.6928e+07,274.85,-1415.5,10,0,829.07,85
25.3948207,92.0070889,8.1387,803,42105,1.6968e+07,274.85,-1415.5,10,0,821.39,85
25.3943659,92.0065956,8.0992,798,42034,1.7025e+07,274.85,-1415.5,10,0,810.54,85
25.3939111,92.0061023,8.0598,798,41963,1.7898e+07,274.85,-1415.5,10,0,799.71,85
25.3934596,92.006106,8.0326,786,41913,1.7925e+07,274.85,-1415.5,10,0,792.23,85
25.3930048,92.0056127,7.9941,775,41843,1.7945e+07,274.85,-1415.5,10,0,781.65,85
25.3925533,92.0056164,7.9669,771.01,41793,1.7975e+07,274.85,-1415.5,10,0,774.17,85
25.3921019,92.0056201,7.9397,771,41743,1.799e+07,274.85,-1415.5,10,0,766.7,85
25.391647,92.0051267,7.9013,763,41672,1.915e+07,274.85,-1415.5,10,0,756.13,85
25.3911956,92.0051305,7.8748,753.01,41622,1.9285e+07,274.85,-1415.5,10,0,748.87,85
25.3907441,92.0051342,7.8485,753,41572,1.9312e+07,274.85,-1415.5,10,0,741.63,85
25.390296,92.0056349,7.8113,748,41501,1.932e+07,274.85,-1415.5,10,0,731.4,85
25.3898446,92.0056385,7.785,731.01,41451,1.9378e+07,274.85,-1415.5,10,0,724.17,85
25.3893931,92.0056422,7.7587,731,41401,1.94e+07,274.85,-1415.5,10,0,716.94,85
25.388945,92.0061429,7.7215,708,41331,1.9422e+07,101,-83.201,10,0,696.67,86
25.3884969,92.0066436,7.6844,697.01,41260,1.9472e+07,101,-83.201,10,0,692.92,86
25.3885002,92.0071406,7.6582,697.01,41210,1.9482e+07,101,-83.201,10,0,690.27,86
25.3880521,92.0076413,7.6211,697,41139,1.9538e+07,101,-83.201,10,0,686.52,86
25.387604,92.008142,7.5841,697,41068,1.9588e+07,101,-83.201,10,0,682.78,86
25.3871559,92.0086427,7.5471,682,40998,1.9995e+07,101,-83.201,10,0,679.05,86
25.3867044,92.0086463,7.5211,673,40948,2.0008e+07,101,-83.201,10,0,676.43,86
25.3862496,92.008153,7.4845,666,40877,2.0055e+07,101,-83.201,10,0,672.73,86
25.3857982,92.0081567,7.4586,662,40827,2.0065e+07,101,-83.201,10,0,670.12,86
25.3853467,92.0081604,7.4328,654,40777,2.0095e+07,101,-83.201,10,0,667.5,86
25.3848952,92.0081641,7.4069,653,40727,2.0895e+07,101,-83.201,10,0,664.89,86
25.3844471,92.0086648,7.371,647.01,40656,2.3168e+07,101,-83.201,10,0,661.26,86
25.3839957,92.0086685,7.3467,647,40606,2.3178e+07,101,-83.201,10,0,658.81,86
25.3835442,92.0086722,7.3225,646,40556,2.3185e+07,101,-83.201,10,0,656.36,86
25.3830927,92.0086758,7.2982,644,40506,2.3202e+07,101,-83.201,10,0,653.92,86
25.3826413,92.0086795,7.274,641.04,40456,2.3252e+07,101,-83.201,10,0,651.47,86
25.3821898,92.0086832,7.2498,641.04,40406,2.3255e+07,101,-83.201,10,0,649.02,86
25.381735,92.0081899,7.2155,641.04,40336,2.3268e+07,101,-83.201,10,0,645.56,86
25.3812802,92.0076967,7.1813,641.03,40265,2.3272e+07,101,-83.201,10,0,642.11,86
25.3812768,92.0071997,7.1571,641.03,40215,2.3932e+07,101,-83.201,10,0,639.66,86
25.380822,92.0067064,7.1233,641.02,40144,2.4265e+07,101,-83.201,10,0,636.25,86
25.3803672,92.0062132,7.0897,641.02,40073,2.428e+07,101,-83.201,10,0,632.85,86
25.3799124,92.0057199,7.0561,641.02,40003,2.429e+07,101,-83.201,10,0,629.46,86
25.3794609,92.0057236,7.0324,641.01,39953,2.435e+07,101,-83.201,10,0,627.06,86
25.3790061,92.0052303,6.9988,641.01,39882,2.441e+07,101,-83.201,10,0,623.68,86
25.3785513,92.0047371,6.9653,641.01,39811,2.444e+07,101,-83.201,10,0,620.29,86
25.3780998,92.0047408,6.9416,641,39761,2.4492e+07,101,-83.201,10,0,617.9,86
25.3776517,92.0052414,6.9082,618,39691,2.4502e+07,101,-83.201,10,0,614.52,86
25.3772002,92.0052451,6.8845,595,39641,2.4555e+07,101,-83.201,10,0,612.13,86
25.3767488,92.0052488,6.8609,586.01,39591,2.4618e+07,101,-83.201,10,0,609.75,86
25.3762973,92.0052525,6.8373,586,39541,2.4628e+07,96.681,-81.728,10,0,579.31,87
25.3758425,92.0047593,6.804,572,39470,2.4642e+07,96.681,-81.728,10,0,576.08,87
25.3753877,92.004266,6.7706,571.01,39399,3.482e+07,96.681,-81.728,10,0,572.86,87
25.3749328,92.0037728,6.742,571,39328,3.4862e+07,96.681,-81.728,10,0,570.1,87
25.374478,92.0032796,6.7135,571,39258,3.4895e+07,96.681,-81.728,10,0,567.34,87
25.3740232,92.0027864,6.685,570,39187,3.5005e+07,96.681,-81.728,10,0,564.58,87
25.3740198,92.0022894,6.6648,566,39137,3.5035e+07,96.681,-81.728,10,0,562.63,87
25.373565,92.0017962,6.6364,562,39066,3.5065e+07,96.681,-81.728,10,0,559.88,87
25.3731101,92.001303,6.6079,551,38996,3.534e+07,96.681,-81.728,10,0,557.13,87
25.3726553,92.0008098,6.5795,549.01,38925,3.5548e+07,96.681,-81.728,10,0,554.38,87
25.3722005,92.0003166,6.5512,549.01,38854,3.581e+07,96.681,-81.728,10,0,551.65,87
25.3721971,91.9998196,6.5313,549,38804,3.5822e+07,96.681,-81.728,10,0,549.72,87
25.3717422,91.9993264,6.5031,544,38733,3.5842e+07,96.681,-81.728,10,0,547,87
25.3717389,91.9988295,6.4832,540,38683,3.585e+07,96.681,-81.728,10,0,545.07,87
25.371284,91.9983363,6.455,538.02,38613,3.6462e+07,96.681,-81.728,10,0,542.34,87
25.3712806,91.9978394,6.4352,538.01,38563,3.6565e+07,96.681,-81.728,10,0,540.43,87
25.3712773,91.9973425,6.4155,538.01,38513,3.6585e+07,96.681,-81.728,10,0,538.52,87
25.3712739,91.9968455,6.3957,538,38463,3.6698e+07,96.681,-81.728,10,0,536.61,87
25.370819,91.9963524,6.3678,536.01,38392,3.753e+07,96.681,-81.728,10,0,533.92,87
25.3708156,91.9958554,6.3483,536,38342,3.764e+07,96.681,-81.728,10,0,532.03,87
25.3708122,91.9953585,6.3288,532,38292,3.765e+07,96.681,-81.728,10,0,530.15,87
25.3703574,91.9948653,6.3013,530,38221,3.767e+07,96.681,-81.728,10,0,527.48,87
25.370354,91.9943684,6.2818,526.04,38171,3.7972e+07,96.681,-81.728,10,0,525.6,87
25.3703506,91.9938715,6.2624,526.03,38121,3.8002e+07,96.681,-81.728,10,0,523.72,87
25.3698957,91.9933783,6.2349,526.03,38051,3.8278e+07,96.681,-81.728,10,0,521.06,87
25.3698923,91.9928814,6.2156,526.02,38001,3.8285e+07,94.784,-55.672,10,0,533.46,88
25.3694375,91.9923883,6.1882,526.02,37930,3.8318e+07,94.784,-55.672,10,0,530.87,88
25.3694341,91.9918913,6.1689,526.01,37880,3.8322e+07,94.784,-55.672,10,0,529.03,88
25.3689792,91.9913982,6.1415,526.01,37809,3.8382e+07,94.784,-55.672,10,0,526.44,88
25.3685243,91.990905,6.1142,526.01,37739,3.8812e+07,94.784,-55.672,10,0,523.85,88
25.3680695,91.9904119,6.087,526,37668,3.9325e+07,94.784,-55.672,10,0,521.27,88
25.3676146,91.9899187,6.0599,526,37597,3.9498e+07,94.784,-55.672,10,0,518.71,88
25.3671631,91.9899225,6.0409,522.01,37547,3.9508e+07,94.784,-55.672,10,0,516.9,88
25.3667117,91.9899262,6.0218,522,37497,3.9532e+07,94.784,-55.672,10,0,515.1,88
25.3662568,91.9894331,5.9948,511,37426,3.9565e+07,94.784,-55.672,10,0,512.54,88
25.3658019,91.9889399,5.9679,510,37356,3.9602e+07,94.784,-55.672,10,0,509.98,88
25.365347,91.9884468,5.9409,508.01,37285,3.9835e+07,94.784,-55.672,10,0,507.43,88
25.3648956,91.9884506,5.9219,508,37235,3.984e+07,94.784,-55.672,10,0,505.63,88
25.3644441,91.9884543,5.9029,506.01,37185,3.9855e+07,94.784,-55.672,10,0,503.83,88
25.3639927,91.9884581,5.8839,506,37135,3.9865e+07,94.784,-55.672,10,0,502.03,88
25.3635378,91.9879649,5.857,506,37064,4.0078e+07,94.784,-55.672,10,0,499.48,88
25.3630897,91.9884656,5.8302,503,36994,4.0085e+07,94.784,-55.672,10,0,496.94,88
25.3626383,91.9884693,5.8113,495,36944,4.0108e+07,94.784,-55.672,10,0,495.14,88
25.3621868,91.9884731,5.7923,487,36894,4.0258e+07,94.784,-55.672,10,0,493.35,88
25.3617353,91.9884769,5.7734,484.01,36844,4.0265e+07,94.784,-55.672,10,0,491.56,88
25.3612839,91.9884806,5.7545,484.01,36794,4.028e+07,94.784,-55.672,10,0,489.76,88
25.3608358,91.9889813,5.7278,484,36723,4.0312e+07,94.784,-55.672,10,0,487.23,88
25.360381,91.9884881,5.701,484,36652,4.083e+07,94.784,-55.672,10,0,484.69,88
25.3599295,91.9884919,5.6823,478,36602,4.1015e+07,94.784,-55.672,10,0,482.91,88
25.359478,91.9884956,5.6635,476.01,36552,4.107e+07,94.784,-55.672,10,0,481.14,88
25.35903,91.9889963,5.637,476.01,36481,4.1078e+07,94.784,-55.672,10,0,478.62,88
25.3585819,91.9894969,5.6105,476.01,36411,4.129e+07,94.784,-55.672,10,0,476.11,88
25.3581305,91.9895006,5.5918,476,36361,4.1292e+07,94.784,-55.672,10,0,474.34,88
25.357679,91.9895044,5.5731,468.02,36311,4.1332e+07,94.784,-55.672,10,0,472.57,88
25.3572241,91.9890113,5.5466,468.01,36240,4.1345e+07,94.784,-55.672,10,0,470.06,88
25.3567693,91.9885182,5.5202,468.01,36169,4.1368e+07,94.784,-55.672,10,0,467.55,88
25.3563212,91.9890188,5.4938,468.01,36099,4.1398e+07,94.784,-55.672,10,0,465.05,88
25.3558663,91.9885257,5.4674,468,36028,4.176e+07,94.784,-55.672,10,0,462.55,88
25.3554115,91.9880326,5.4411,468,35957,4.177e+07,94.784,-55.672,10,0,460.05,88
25.35496,91.9880364,5.4225,458,35907,4.179e+07,94.784,-55.672,10,0,458.29,88
25.3545085,91.9880401,5.4039,456,35857,4.1792e+07,94.784,-55.672,10,0,456.53,88
25.3540571,91.9880439,5.3853,451,35807,4.2475e+07,94.784,-55.672,10,0,454.76,88
25.3540605,91.9885407,5.3668,449,35757,4.2488e+07,94.784,-55.672,10,0,453.01,88
25.3540639,91.9890376,5.3483,444,35707,4.2518e+07,94.784,-55.672,10,0,451.26,88
25.3540673,91.9895344,5.3299,442,35657,4.2525e+07,94.784,-55.672,10,0,449.51,88
25.3540707,91.9900313,5.3114,441.03,35607,4.253e+07,94.784,-55.672,10,0,447.77,88
25.3545256,91.9905244,5.2853,441.03,35536,4.2565e+07,94.784,-55.672,10,0,445.29,88
25.354529,91.9910212,5.2669,441.02,35486,4.2572e+07,94.784,-55.672,10,0,443.54,88
25.3545324,91.9915181,5.2484,441.02,35436,4.258e+07,94.784,-55.672,10,0,441.8,88
25.3549873,91.9920112,5.2224,441.02,35366,4.2618e+07,94.784,-55.672,10,0,439.32,88
25.3545392,91.9925118,5.1963,441.01,35295,4.2645e+07,94.784,-55.672,10,0,436.85,88
25.3540911,91.9930124,5.1702,441.01,35224,4.2772e+07,94.784,-55.672,10,0,434.38,88
25.3536397,91.9930161,5.1518,441,35174,4.2792e+07,94.784,-55.672,10,0,432.64,88
25.3531916,91.9935167,5.1258,441,35104,4.28e+07,94.784,-55.672,10,0,430.17,88
25.3527401,91.9935204,5.1074,430,35054,4.2825e+07,94.784,-55.672,10,0,428.43,88
25.3522921,91.994021,5.0814,425,34983,4.2842e+07,94.784,-55.672,10,0,425.96,88
25.351844,91.9945216,5.0554,416,34912,4.2852e+07,162.25,-417.72,10,0,402.5,89
25.3513959,91.9950222,5.0294,406,34841,4.2858e+07,162.25,-417.72,10,0,398.28,89
25.3509479,91.9955227,5.0034,392,34771,4.3945e+07,162.25,-417.72,10,0,394.06,89
25.3504964,91.9955265,4.9852,389,34721,4.3948e+07,162.25,-417.72,10,0,391.11,89
25.3500415,91.9950333,4.9595,375,34650,4.6808e+07,162.25,-417.72,10,0,386.94,89
25.3495867,91.9945402,4.9345,372,34579,4.6832e+07,162.25,-417.72,10,0,382.88,89
25.3491318,91.9940472,4.9095,372,34509,4.6925e+07,162.25,-417.72,10,0,378.83,89
25.348677,91.9935541,4.8845,370,34438,4.6935e+07,162.25,-417.72,10,0,374.78,89
25.3486736,91.9930572,4.8669,362.01,34388,4.6992e+07,162.25,-417.72,10,0,371.91,89
25.3486702,91.9925604,4.8492,362,34338,4.7e+07,162.25,-417.72,10,0,369.05,89
25.3482153,91.9920673,4.8243,360,34267,4.7085e+07,162.25,-417.72,10,0,365,89
25.3477605,91.9915742,4.7993,355.01,34196,4.7135e+07,162.25,-417.72,10,0,360.96,89
25.3473056,91.9910812,4.7744,355.01,34126,4.7188e+07,162.25,-417.72,10,0,356.91,89
25.3468507,91.9905881,4.7495,355,34055,4.7302e+07,162.25,-417.72,10,0,352.87,89
25.3463959,91.990095,4.7246,355,33984,4.7308e+07,162.25,-417.72,10,0,348.84,89
25.345941,91.989602,4.6998,349.01,33914,4.8375e+07,162.25,-417.72,10,0,344.8,89
25.3454895,91.9896057,4.6824,349,33864,4.8778e+07,162.25,-417.72,10,0,341.98,89
25.3450415,91.9901063,4.6578,349,33793,4.8798e+07,162.25,-417.72,10,0,338,89
25.3450449,91.9906031,4.6405,335,33743,4.8815e+07,162.25,-417.72,10,0,335.18,89
25.3450483,91.9910999,4.6231,331.01,33693,4.8828e+07,162.25,-417.72,10,0,332.37,89
25.3450517,91.9915967,4.6058,331,33643,4.8838e+07,162.25,-417.72,10,0,329.55,89
25.3446036,91.9920973,4.5813,331,33572,4.8852e+07,120.79,-216.62,10,0,336.77,90
25.344607,91.9925941,4.5639,330.01,33522,4.9072e+07,120.79,-216.62,10,0,334.67,90
25.3441556,91.9925978,4.5466,330.01,33472,4.9088e+07,120.79,-216.62,10,0,332.58,90
25.3437041,91.9926015,4.5293,330,33422,4.9105e+07,120.79,-216.62,10,0,330.49,90
25.3432526,91.9926053,4.512,327.01,33372,4.95e+07,120.79,-216.62,10,0,328.4,90
25.3428012,91.992609,4.4948,327,33322,4.9508e+07,120.79,-216.62,10,0,326.32,90
25.3423531,91.9931096,4.4704,326,33251,4.9532e+07,120.79,-216.62,10,0,323.38,90
25.341905,91.9936101,4.4461,323,33181,4.9555e+07,120.79,-216.62,10,0,320.43,90
25.341457,91.9941106,4.4217,323,33110,4.9592e+07,120.79,-216.62,10,0,317.49,90
25.3410055,91.9941144,4.4045,320,33060,5.1772e+07,120.79,-216.62,10,0,315.41,90
25.3405574,91.9946149,4.3806,312.01,32989,5.1805e+07,120.79,-216.62,10,0,312.53,90
25.340106,91.9946186,4.3637,312,32939,5.1835e+07,120.79,-216.62,10,0,310.49,90
25.3396545,91.9946224,4.3468,308,32889,5.2012e+07,120.79,-216.62,10,0,308.45,90
25.3391996,91.9941293,4.323,302.01,32819,5.2055e+07,120.79,-216.62,10,0,305.57,90
25.3387482,91.994133,4.3061,302.01,32769,5.21e+07,120.79,-216.62,10,0,303.53,90
25.3382933,91.99364,4.2823,302.01,32698,5.2232e+07,120.79,-216.62,10,0,300.66,90
25.3378419,91.9936437,4.2655,302,32648,5.225e+07,120.79,-216.62,10,0,298.62,90
25.3373904,91.9936475,4.2487,299,32598,5.2282e+07,120.79,-216.62,10,0,296.59,90
25.3369389,91.9936512,4.2319,291,32548,5.2308e+07,120.79,-216.62,10,0,294.56,90
25.3364875,91.9936549,4.2151,287.01,32498,5.243e+07,120.79,-216.62,10,0,292.53,90
25.3360394,91.9941554,4.1913,287.01,32427,5.255e+07,120.79,-216.62,10,0,289.66,90
25.3355913,91.9946559,4.1676,287,32357,5.2582e+07,120.79,-216.62,10,0,286.79,90
25.3351398,91.9946597,4.1508,287,32307,5.2625e+07,66.507,3.5722,10,0,279.63,91
25.3346918,91.9951602,4.1271,276,32236,5.269e+07,66.507,3.5722,10,0,278.05,91
25.3342403,91.9951639,4.1103,274.01,32186,5.2705e+07,66.507,3.5722,10,0,276.94,91
25.3337922,91.9956644,4.0866,274.01,32115,5.2792e+07,66.507,3.5722,10,0,275.36,91
25.3333408,91.9956681,4.0699,274,32065,5.2802e+07,66.507,3.5722,10,0,274.25,91
25.3328893,91.9956718,4.0532,271,32015,5.353e+07,66.507,3.5722,10,0,273.14,91
25.3324378,91.9956756,4.0365,270.01,31965,5.356e+07,66.507,3.5722,10,0,272.03,91
25.3319864,91.9956793,4.0199,270.01,31915,5.3638e+07,66.507,3.5722,10,0,270.92,91
25.3315349,91.995683,4.0033,270,31865,5.3648e+07,66.507,3.5722,10,0,269.82,91
25.3310868,91.9961835,3.9798,270,31794,5.375e+07,66.507,3.5722,10,0,268.25,91
25.3306354,91.9961872,3.9632,268.01,31744,5.377e+07,66.507,3.5722,10,0,267.15,91
25.3301873,91.9966877,3.9397,268.01,31674,5.381e+07,66.507,3.5722,10,0,265.59,91
25.3297324,91.9961947,3.9162,268.01,31603,5.3838e+07,66.507,3.5722,10,0,264.03,91
25.329281,91.9961984,3.8996,268,31553,5.3852e+07,66.507,3.5722,10,0,262.92,91
25.3288295,91.9962021,3.883,266,31503,5.3905e+07,66.507,3.5722,10,0,261.82,91
25.328378,91.9962058,3.8664,260,31453,5.397e+07,66.507,3.5722,10,0,260.72,91
25.3279232,91.9957128,3.843,256.01,31382,5.399e+07,66.507,3.5722,10,0,259.16,91
25.3274683,91.9952198,3.8195,256.01,31312,5.7618e+07,66.507,3.5722,10,0,257.6,91
25.327465,91.9947231,3.8034,256,31262,5.763e+07,66.507,3.5722,10,0,256.53,91
25.3274616,91.9942263,3.7874,256,31212,5.7635e+07,66.507,3.5722,10,0,255.46,91
25.3270067,91.9937333,3.7646,254.01,31141,5.771e+07,66.507,3.5722,10,0,253.94,91
25.3270033,91.9932366,3.7485,254,31091,5.773e+07,66.507,3.5722,10,0,252.87,91
25.3269999,91.9927398,3.7324,250.02,31041,5.7758e+07,66.507,3.5722,10,0,251.8,91
25.3265451,91.9922468,3.7097,250.02,30970,5.7788e+07,66.507,3.5722,10,0,250.29,91
25.3260902,91.9917538,3.687,250.01,30899,5.7812e+07,66.507,3.5722,10,0,248.78,91
25.3256353,91.9912609,3.6642,250.01,30829,5.784e+07,66.507,3.5722,10,0,247.27,91
25.3251873,91.9917613,3.6415,250.01,30758,5.7968e+07,66.507,3.5722,10,0,245.76,91
25.3247324,91.9912683,3.6188,250,30687,5.8932e+07,66.507,3.5722,10,0,244.25,91
25.3242775,91.9907753,3.5963,250,30617,5.8945e+07,66.507,3.5722,10,0,242.75,91
25.3238227,91.9902824,3.5737,246.01,30546,5.8988e+07,66.507,3.5722,10,0,241.25,91
25.3238193,91.9897856,3.5578,246,30496,5.9028e+07,66.507,3.5722,10,0,240.19,91
25.3238159,91.9892889,3.5419,241,30446,5.9062e+07,66.507,3.5722,10,0,239.13,91
25.3238125,91.9887922,3.526,238,30396,5.909e+07,66.507,3.5722,10,0,238.07,91
25.323809,91.9882955,3.5101,236,30346,5.9118e+07,66.507,3.5722,10,0,237.02,91
25.3238056,91.9877987,3.4941,230.01,30296,5.9145e+07,66.507,3.5722,10,0,235.96,91
25.3238022,91.987302,3.4782,230,30246,5.9178e+07,66.507,3.5722,10,0,234.9,91
25.3233473,91.9868091,3.4557,229,30175,5.9192e+07,66.507,3.5722,10,0,233.4,91
25.3233439,91.9863123,3.4398,227.02,30125,5.9212e+07,66.507,3.5722,10,0,232.35,91
25.3233405,91.9858156,3.4239,227.02,30075,5.929e+07,66.507,3.5722,10,0,231.29,91
25.3228856,91.9853226,3.4015,227.01,30004,5.9342e+07,66.507,3.5722,10,0,229.79,91
25.3228822,91.9848259,3.3856,227.01,29954,5.9348e+07,66.507,3.5722,10,0,228.74,91
25.3224273,91.984333,3.3631,227,29884,5.9485e+07,66.507,3.5722,10,0,227.24,91
25.3219724,91.98384,3.3407,227,29813,5.9508e+07,66.507,3.5722,10,0,225.75,91
25.321521,91.9838438,3.3248,220,29763,5.9528e+07,66.507,3.5722,10,0,224.7,91
25.3210695,91.9838476,3.309,218.15,29713,5.9542e+07,66.507,3.5722,10,0,223.64,91
25.3206146,91.9833546,3.2865,218.14,29642,5.9555e+07,66.507,3.5722,10,0,222.15,91
25.3201666,91.9838551,3.2641,218.14,29572,5.9562e+07,66.507,3.5722,10,0,220.66,91
25.3197185,91.9843556,3.2417,218.14,29501,5.957e+07,66.507,3.5722,10,0,219.17,91
25.3162578,91.9416665,5.5161,484.02,35340,1.2985e+07,178.51,-486.78,11,0,497.89,92
